watermark,is_custom_deck,draw_before,number_to_play,card_text
VS,t,0,1,Let&#39;s all rock out to the sounds of [blank].
VS,t,0,1,Live long and [blank].
VS,t,0,1,My [blank] is too big!
VS,t,0,1,No one likes me after I posted [blank] in the TMI thread.
VS,t,0,1,Roses and her hammer collection defeated an entire squadron of [blank].
VS,t,0,1,Simple dog ate and vomited [blank].
VS,t,0,1,Stop&#44; drop&#44; and [blank].
VS,t,0,1,Take [blank]&#44; it will last longer.
VS,t,0,1,The first rule of Jade Club is [blank].
VS,t,0,2,The forum nearly broke when [blank] posted [blank] in The Dead Thread.
VS,t,0,2,The hills are alive with [blank] of [blank].
VS,t,0,2,There were ALOT of [blank] doing [blank].
VS,t,0,1,There&#39;s [blank] in my soup.
VS,t,0,1,Think before you [blank].
VS,t,0,1,VS: Where the [blank] happens!
VS,t,0,1,We need to talk about your whole gallon of [blank].
VS,t,0,1,We&#39;ll always have [blank].
VS,t,0,1,What have you accomplished today?
VS,t,0,1,What made you happy today?
VS,t,0,1,What mildy annoyed you today?
VS,t,0,1,What would you taste like?
VS,t,0,1,When I was 25&#44; I won an award for [blank].
VS,t,0,1,Who needs a bidet when you have [blank]?
VS,t,0,1,Why are you frothing with rage?
VS,t,0,1,Yaar&#39;s mother is [blank].
VS,t,0,1,You have my bow. AND MY [blank].
X1,f,0,2,An international tribunal has found [blank] guilty of [blank].
X1,f,0,1,And I would have gotten away with it&#44; too&#44; if it hadn&#39;t been for [blank]!
X1,f,0,2,Dear Sir or Madam&#44; We regret to inform you that the Office of [blank] has denied your request for [blank].
X1,f,0,1,He who controls [blank] controls the world.
X1,f,0,1,I learned the hard way that you can&#39;t cheer up a grieving friend with [blank].
X1,f,0,2,In a pinch&#44; [blank] can be a suitable substitute for [blank].
X1,f,0,1,In his new self-produced album&#44; Kanye West raps over the sounds of [blank].
X1,f,0,1,In its new tourism campaign&#44; Detroit proudly proclaims that it has finally eliminated [blank].
X1,f,0,1,In Rome&#44; there are whisperings that the Vatican has a secret room devoted to [blank].
X1,f,0,1,In the distant future&#44; historians will agree that [blank] marked the beginning of America&#39;s decline.
X1,f,0,2,Michael Bay&#39;s new three-hour action epic pits [blank] against [blank].
X1,f,0,1,Science will never explain the origin of [blank].
X1,f,0,1,The CIA now interrogates enemy agents by repeatedly subjecting them to [blank].
X1,f,0,1,The socialist governments of Scandinavia have declared that access to [blank] is a basic human right.
X1,f,0,1,This season on Man vs. Wild&#44; Bear Grylls must survive in the depths of the Amazon with only [blank] and his wits.
X1,f,0,1,What brought the orgy to a grinding halt?
X1,f,0,1,What has been making life difficult at the nudist colony?
X1,f,0,1,What&#39;s the gift that keeps on giving?
X1,f,0,1,When all else fails&#44; I can always masturbate to [blank].
X1,f,0,1,When I pooped&#44; what came out of my butt?
X2,f,0,2,[blank] would be woefully incomplete without [blank].
X2,f,0,1,After months of debate&#44; the Occupy Wall Street General Assembly could only agree on &#34;More [blank]!&#34;
X2,f,0,2,Before [blank]&#44; all we had was [blank].
X2,f,0,1,Before I run for president&#44; I must destroy all evidence of my involvement with [blank].
X2,f,0,1,Charades was ruined for me forever when my mom had to act out [blank].
X2,f,0,1,During his midlife crisis&#44; my dad got really into [blank].
X2,f,0,1,Everyone down on the ground! We don&#39;t want to hurt anyone. We&#39;re just here for [blank].
X2,f,0,2,I spent my whole life working toward [blank]&#44; only to have it ruined by [blank].
X2,f,2,3,I went from [blank] to [blank]&#44; all thanks to [blank].
X2,f,0,2,If God didn&#39;t want us to enjoy [blank]&#44; he wouldn&#39;t have given us [blank].
X2,f,0,1,In his newest and most difficult stunt&#44; David Blaine must escape from [blank].
X2,f,0,1,Little Miss Muffet Sat on a tuffet&#44; Eating her curds and [blank].
X2,f,0,1,Members of New York&#39;s social elite are paying thousands of dollars just to experience [blank].
X2,f,0,1,My country&#44; &#39;tis of thee&#44; sweet land of [blank].
X2,f,0,2,My mom freaked out when she looked at my browser history and found [blank].com/[blank].
X2,f,0,1,My new favorite porn star is Joey &#34;[blank]&#34; McGee.
X2,f,0,1,Next time on Dr. Phil: How to talk to your child about [blank].
X2,f,0,1,Only two things in life are certain: death and [blank].
X2,f,0,1,The Five Stages of Grief: denial&#44; anger&#44; bargaining&#44; [blank]&#44; acceptance.
X2,f,0,1,The healing process began when I joined a support group for victims of [blank].
X2,f,0,1,The votes are in&#44; and the new high school mascot is [blank].
X2,f,0,1,This is your captain speaking. Fasten your seatbelts and prepare for [blank].
X2,f,0,1,This month&#39;s Cosmo: &#34;Spice up your sex life by bringing [blank] into the bedroom.&#34;
X2,f,0,1,Tonight on 20/20: What you don&#39;t know about [blank] could kill you.
X2,f,0,2,You haven&#39;t truly lived until you&#39;ve experienced [blank] and [blank] at the same time.
X3,f,0,1,[blank]. Awesome in theory&#44; kind of a mess in practice.
X3,f,0,2,[blank]: Hours of fun. Easy to use. Perfect for [blank]!
X3,f,0,1,A successful job interview begins with a firm handshake and ends with [blank].
X3,f,0,2,After months of practice with [blank]&#44; I think I&#39;m finally ready for [blank].
X3,f,0,1,And what did <i>you</i> bring for show and tell?
X3,f,0,1,As part of his contract&#44; Prince won&#39;t perform without [blank] in his dressing room.
X3,f,0,1,As part of his daily regimen&#44; Anderson Cooper sets aside 15 minutes for [blank].
X3,f,0,1,Call the law offices of Goldstein &amp; Goldstein&#44; because no one should have to tolerate [blank] in the workplace.
X3,f,0,1,During high school&#44; I never really fit in until I found [blank] club.
X3,f,0,1,Finally! A service that delivers [blank] right to your door.
X3,f,0,2,Having problems with [blank]? Try [blank]!
X3,f,0,1,Hey baby&#44; come back to my place and I&#39;ll show you [blank].
X3,f,0,1,I&#39;m not like the rest of you. I&#39;m too rich and busy for [blank].
X3,f,0,1,In the seventh circle of Hell&#44; sinners must endure [blank] for all eternity.
X3,f,0,2,Listen&#44; son. If you want to get involved with [blank]&#44; I won&#39;t stop you. Just steer clear of [blank].
X3,f,0,1,Lovin&#39; you is easy &#39;cause you&#39;re [blank].
X3,f,0,1,Money can&#39;t buy me love&#44; but it can buy me [blank].
X3,f,0,1,My gym teacher got fired for adding [blank] to the obstacle course.
X3,f,0,2,My life is ruled by a vicious cycle of [blank] and [blank].
X3,f,0,1,The blind date was going horribly until we discovered our shared interest in [blank].
X3,f,0,1,To prepare for his upcoming role&#44; Daniel Day-Lewis immersed himself in the world of [blank].
X3,f,0,1,Turns out that [blank]-Man was neither the hero we needed nor wanted.
X3,f,0,1,What left this stain on my couch?
X3,f,0,2,When you get right down to it&#44; [blank] is just [blank].
X3,f,0,2,With enough time and pressure&#44; [blank] will turn into [blank].
X4,f,0,2,[blank] may pass&#44; but [blank] will last forever.
X4,f,0,2,[blank] will never be the same after [blank].
X4,f,0,1,2 AM in the city that never sleeps. The door swings open and <i>she</i> walks in&#44; legs up to here. Something in her eyes tells me she&#39;s looking for [blank].
X4,f,0,2,Adventure.<br/>Romance.<br/>[blank].<br/><br/>From Paramount Pictures&#44; &#34;[blank].&#34;
X4,f,0,1,Alright&#44; bros. Our frat house is condemned&#44; and all the hot slampieces are over at Gamma Phi. The time has come to commence Operation [blank].
X4,f,0,1,As king&#44; how will I keep the peasants in line?
X4,f,0,1,Dear Leader Kim Jong-un&#44;<br/>our village praises your infinite wisdom with a humble offering of [blank].
X4,f,0,1,Do <i>not</i> fuck with me! I am literally [blank] right now.
X4,f,0,2,Every step towards [blank] gets me a little closer to [blank].
X4,f,0,2,Forget everything you know about [blank]&#44; because now we&#39;ve supercharged it with [blank]!
X4,f,0,2,Honey&#44; I have a new role-play I want to try tonight! You can be [blank]&#44; and I&#39;ll be [blank].
X4,f,0,1,How am I compensating for my tiny penis?
X4,f,0,2,I am become [blank]&#44; destroyer of [blank]!
X4,f,0,1,I&#39;m pretty sure I&#39;m high right now&#44; because I&#39;m absolutely mesmerized by [blank].
X4,f,0,1,I&#39;m sorry&#44; sir&#44; but we don&#39;t allow [blank] at the country club.
X4,f,0,2,If you can&#39;t handle [blank]&#44; you&#39;d better stay away from [blank].
X4,f,0,2,In return for my soul&#44; the Devil promised me [blank]&#44; but all I got was [blank].
X4,f,0,2,In the beginning&#44; there was [blank].<br/>And the Lord said&#44; &#34;Let there be [blank].&#34;
X4,f,0,1,It lurks in the night. It hungers for flesh. This summer&#44; no one is safe from [blank].
X4,f,0,1,Man&#44; this is bullshit. Fuck [blank].
X4,f,0,2,Oprah&#39;s book of the month is &#34;[blank] For [blank]: A Story of Hope.&#34;
X4,f,0,1,She&#39;s up all night for good fun.<br/>I&#39;m up all night for [blank].
X4,f,0,1,The Japanese have developed a smaller&#44; more efficient version of [blank].
X4,f,0,1,This is the prime of my life. I&#39;m young&#44; hot&#44; and full of [blank].
X4,f,0,2,This year&#39;s hottest album is &#34;[blank]&#34; by [blank].
X4,f,0,2,We never did find [blank]&#44; but along the way we sure learned a lot about [blank].
X4,f,0,1,Wes Anderson&#39;s new film tells the story of a precocious child coming to terms with [blank].
X4,f,0,1,What&#39;s fun until it gets weird?
X4,f,2,3,You guys&#44; I saw this crazy movie last night. It opens on [blank]&#44; and then there&#39;s some stuff about [blank]&#44; and then it ends with [blank].
X4,f,0,1,You&#39;ve seen the bearded lady!<br/>You&#39;ve seen the ring of fire!<br/>Now&#44; ladies and gentlemen&#44; feast your eyes upon [blank]!
xkcd,t,0,2,[blank] is just applied [blank].
xkcd,t,0,1,[blank] is too big for small talk.
xkcd,t,0,1,[blank] linked to Acne! 95% confidence.
xkcd,t,0,1,[blank] makes terrible pillow talk.
xkcd,t,0,1,[blank] would be a good name for a band.
xkcd,t,0,1,[blank] wouldn&#39;t be funny if not for the irony.
xkcd,t,0,2,[blank]&#39;s fetish: [blank].
xkcd,t,0,1,[blank]. It works in Kerbal Space Program.
xkcd,t,0,1,[blank]. My normal method is useless here.
xkcd,t,0,1,[blank]. So it has come to this.
xkcd,t,0,1,[blank]. That&#39;s right. Shit just got REAL.
xkcd,t,0,1,[blank].tumblr.com
xkcd,t,0,1,[blank]? No&#44; I&#39;m not really into Pokémon.
xkcd,t,0,1,2009 called? Did you warn them about [blank]?
xkcd,t,0,1,3D printers sound great until you receive spam containing actual [blank].
xkcd,t,0,1,After finding Higgs-Boson&#44; I can always use the LHC for [blank].
xkcd,t,0,1,All of my algorithms were really just disguised [blank].
xkcd,t,0,2,By 2019&#44; [blank] will be outnumbered by [blank].
xkcd,t,0,1,Did you know November is [blank] Awareness Month?
xkcd,t,0,1,Did you know you can just buy [blank]?
xkcd,t,0,1,Do you really expect [blank]? No&#44; Mister Bond. I expect you to die!
xkcd,t,0,1,Dreaming about [blank] in Cirque du Soleil.
xkcd,t,0,2,Ebay review: Instead of [blank]&#44; package contained [blank]. Would not buy again.
xkcd,t,0,1,Freestyle rapping is really just [blank].
xkcd,t,0,1,Help&#44; I&#39;m trapped in a [blank] factory!
xkcd,t,0,1,Hey baby&#44; wanna come back to my sex [blank]?
xkcd,t,0,1,How many Google results are there for &#34;Died in a [blank] accident?&#34;
xkcd,t,0,1,Human intelligence decreases with increasing proximity to [blank].
xkcd,t,0,1,I can extrude [blank]&#44; but I can&#39;t retract it.
xkcd,t,0,2,I didn&#39;t actually want you to be [blank]; I just wanted you to be [blank].
xkcd,t,0,2,I don&#39;t actually care about [blank]&#44; I just like [blank].
xkcd,t,0,1,I filled my apartment with [blank].
xkcd,t,0,2,I got a lot more interested in [blank] when I made the connection to [blank].
xkcd,t,0,2,I like alter songs by replacing [blank] with [blank].
xkcd,t,2,3,I set up script to buy things on ebay for $1&#44; but then it bought [blank]&#44; [blank]&#44; and [blank].
xkcd,t,0,1,I&#39;m going to name my child [blank].
xkcd,t,0,1,I&#39;m like [blank]&#44; except with love.
xkcd,t,0,1,I&#39;m pretty sure you can&#39;t send [blank] through the mail.
xkcd,t,0,2,If I could rearrange the alphabet&#44; I&#39;d put [blank] and [blank] together.
xkcd,t,0,1,If you really hate someone&#44; teach them to recognize [blank].
xkcd,t,0,1,In the extended base metaphor&#44; shortstop is [blank].
xkcd,t,0,1,It turns out God created the universe using [blank].
xkcd,t,0,1,It&#39;s fun to mentally replace the word [blank] with [blank].
xkcd,t,0,1,Just because I have [blank] doesn&#39;t mean you could milk me now. I&#39;d have to be lactating.
xkcd,t,0,1,My health declined when I realized I could eat [blank] whenever I wanted.
xkcd,t,0,1,My hobby: [blank].
xkcd,t,0,1,My new favorite game is Strip [blank].
xkcd,t,0,1,New movie this summer: [blank] beats up everyone.
xkcd,t,0,1,None of the places I floated to had [blank].
xkcd,t,0,1,Now I have to live my whole life pretending [blank] never happened. It&#39;s going to be a fun 70 years.
xkcd,t,0,1,Real Programmers use [blank].
xkcd,t,0,1,Social rule 99.1: If friends spend more than 60 minutes deciding what to do&#44; they must default to [blank].
xkcd,t,2,3,Spoiler Alert! [blank] kills [blank] with [blank]!
xkcd,t,2,3,Take me down to the [blank]&#44; where the [blank] is green and the [blank] are pretty.
xkcd,t,0,1,The &#35;1 Programmer&#39;s excuse for legitimately slacking off: [blank].
xkcd,t,0,2,The past is a foreign country... with [blank] and [blank]!
xkcd,t,0,1,University Researchers create life in lab! [blank] blamed!
xkcd,t,0,2,Until I see more data&#44; I&#39;m going to assume [blank] causes [blank].
xkcd,t,0,1,Waking up would be a lot easier if [blank] didn&#39;t look so much like you.
xkcd,t,0,1,We had a [blank] party&#44; but it turned out not to be very much fun.
xkcd,t,0,1,What did I suggest to the IAU for a new planet name?
xkcd,t,0,1,What do we miss most from the internet in 1998?
xkcd,t,0,1,What is the best way to protect yourself from Velociraptors?
xkcd,t,0,2,What role has social media played in [blank]? Well&#44; it&#39;s certainly made [blank] stupider.
xkcd,t,0,1,What&#39;s my favorite unit of measurement?
xkcd,t,0,1,When I eat [blank]&#44; I like to pretend I&#39;m a Turing machine.
xkcd,t,0,1,Why do you have a crossbow in your desk?
XM12,f,0,1,After blacking out during New Year&#39;s Eve&#44; I was awoken by [blank].
XM12,f,0,1,Every Christmas&#44; my uncle gets drunk and tells the story about [blank].
XM12,f,0,1,Jesus is [blank].
XM12,f,0,1,On the third day of Christmas&#44; my true love gave to me: three French hens&#44; two turtle doves&#44; and [blank].
XM12,f,0,1,This holiday season&#44; Tim Allen must overcome his fear of [blank] to save Christmas.
XM12,f,0,1,Wake up&#44; America. Christmas is under attack by secular liberals and their [blank].
XM12,f,0,1,What keeps me warm during the cold&#44; cold winter?
